Old URL,New URL (PL),New URL (DE),New URL (EN),Article Title
"https://wbs.pl/kreatywnie_przeciw_koronawirusowi_wirtualna_wycieczka_do_francji-3683.html","https://wbs.pl/pl/wydarzenia/kreatywnie-przeciw-koronawirusowi-wirtualna-wycieczka-do-francji-3683","https://wbs.pl/de/wydarzenia/kreatywnie-przeciw-koronawirusowi-wirtualna-wycieczka-do-francji-3683","https://wbs.pl/en/wydarzenia/kreatywnie-przeciw-koronawirusowi-wirtualna-wycieczka-do-francji-3683","Kreatywnie przeciw koronawirusowi. Wirtualna wycieczka do Francji"
"https://wbs.pl/kreatywnie_przeciw_koronawirusowi_wirtualna_wycieczka_do_francji-3683","https://wbs.pl/pl/wydarzenia/kreatywnie-przeciw-koronawirusowi-wirtualna-wycieczka-do-francji-3683","https://wbs.pl/de/wydarzenia/kreatywnie-przeciw-koronawirusowi-wirtualna-wycieczka-do-francji-3683","https://wbs.pl/en/wydarzenia/kreatywnie-przeciw-koronawirusowi-wirtualna-wycieczka-do-francji-3683","Kreatywnie przeciw koronawirusowi. Wirtualna wycieczka do Francji"
"https://wbs.pl/zakonczenie_miedzynarodowego_projektu__mauern_zum_sprechen_bringen____bygone_nearby__z_udzialem_uczennic_i_uczniow_wbs-3813.html","https://wbs.pl/pl/wydarzenia/zakonczenie-miedzynarodowego-projektu-mauern-zum-sprechen-bringen-bygone-nearby-z-udzialem-uczennic-i-uczniow-wbs-3813","https://wbs.pl/de/wydarzenia/zakonczenie-miedzynarodowego-projektu-mauern-zum-sprechen-bringen-bygone-nearby-z-udzialem-uczennic-i-uczniow-wbs-3813","https://wbs.pl/en/wydarzenia/zakonczenie-miedzynarodowego-projektu-mauern-zum-sprechen-bringen-bygone-nearby-z-udzialem-uczennic-i-uczniow-wbs-3813","Zakończenie międzynarodowego projektu „Mauern zum Sprechen bringen“ - „Bygone Nearby“ z udziałem uczennic i uczniów WBS"
"https://wbs.pl/zakonczenie_miedzynarodowego_projektu__mauern_zum_sprechen_bringen____bygone_nearby__z_udzialem_uczennic_i_uczniow_wbs-3813","https://wbs.pl/pl/wydarzenia/zakonczenie-miedzynarodowego-projektu-mauern-zum-sprechen-bringen-bygone-nearby-z-udzialem-uczennic-i-uczniow-wbs-3813","https://wbs.pl/de/wydarzenia/zakonczenie-miedzynarodowego-projektu-mauern-zum-sprechen-bringen-bygone-nearby-z-udzialem-uczennic-i-uczniow-wbs-3813","https://wbs.pl/en/wydarzenia/zakonczenie-miedzynarodowego-projektu-mauern-zum-sprechen-bringen-bygone-nearby-z-udzialem-uczennic-i-uczniow-wbs-3813","Zakończenie międzynarodowego projektu „Mauern zum Sprechen bringen“ - „Bygone Nearby“ z udziałem uczennic i uczniów WBS"
"https://wbs.pl/etap_regionalny_konkursu_jugend_musiziert_2026-5198.html","https://wbs.pl/pl/sukcesy/etap-regionalny-konkursu-jugend-musiziert-2026-5198","https://wbs.pl/de/sukcesy/etap-regionalny-konkursu-jugend-musiziert-2026-5198","https://wbs.pl/en/sukcesy/etap-regionalny-konkursu-jugend-musiziert-2026-5198","Etap regionalny konkursu Jugend musiziert 2026"
"https://wbs.pl/etap_regionalny_konkursu_jugend_musiziert_2026-5198","https://wbs.pl/pl/sukcesy/etap-regionalny-konkursu-jugend-musiziert-2026-5198","https://wbs.pl/de/sukcesy/etap-regionalny-konkursu-jugend-musiziert-2026-5198","https://wbs.pl/en/sukcesy/etap-regionalny-konkursu-jugend-musiziert-2026-5198","Etap regionalny konkursu Jugend musiziert 2026"
"https://wbs.pl/mielismy_szczescie__konkurs_czytelniczy_odbyl_sie_ostatniego_dnia_przed_zamknieciem_szkol-3811.html","https://wbs.pl/pl/sukcesy/mielismy-szczescie-konkurs-czytelniczy-odbyl-sie-ostatniego-dnia-przed-zamknieciem-szkol-3811","https://wbs.pl/de/sukcesy/mielismy-szczescie-konkurs-czytelniczy-odbyl-sie-ostatniego-dnia-przed-zamknieciem-szkol-3811","https://wbs.pl/en/sukcesy/mielismy-szczescie-konkurs-czytelniczy-odbyl-sie-ostatniego-dnia-przed-zamknieciem-szkol-3811","Mieliśmy szczęście - Konkurs czytelniczy odbył się ostatniego dnia przed zamknięciem szkół"
"https://wbs.pl/mielismy_szczescie__konkurs_czytelniczy_odbyl_sie_ostatniego_dnia_przed_zamknieciem_szkol-3811","https://wbs.pl/pl/sukcesy/mielismy-szczescie-konkurs-czytelniczy-odbyl-sie-ostatniego-dnia-przed-zamknieciem-szkol-3811","https://wbs.pl/de/sukcesy/mielismy-szczescie-konkurs-czytelniczy-odbyl-sie-ostatniego-dnia-przed-zamknieciem-szkol-3811","https://wbs.pl/en/sukcesy/mielismy-szczescie-konkurs-czytelniczy-odbyl-sie-ostatniego-dnia-przed-zamknieciem-szkol-3811","Mieliśmy szczęście - Konkurs czytelniczy odbył się ostatniego dnia przed zamknięciem szkół"
"https://wbs.pl/przedswiateczna_akcja_dobroczynna_-3847.html","https://wbs.pl/pl/aktualnosci/przedswiateczna-akcja-dobroczynna-3847","https://wbs.pl/de/aktualnosci/przedswiateczna-akcja-dobroczynna-3847","https://wbs.pl/en/aktualnosci/przedswiateczna-akcja-dobroczynna-3847","Przedświąteczna akcja dobroczynna"
"https://wbs.pl/przedswiateczna_akcja_dobroczynna_-3847","https://wbs.pl/pl/aktualnosci/przedswiateczna-akcja-dobroczynna-3847","https://wbs.pl/de/aktualnosci/przedswiateczna-akcja-dobroczynna-3847","https://wbs.pl/en/aktualnosci/przedswiateczna-akcja-dobroczynna-3847","Przedświąteczna akcja dobroczynna"
"https://wbs.pl/ankieta_dotyczaca_nauki_zdalnej-3584.html","https://wbs.pl/pl/aktualnosci/ankieta-dotyczaca-nauki-zdalnej-3584","https://wbs.pl/de/aktualnosci/ankieta-dotyczaca-nauki-zdalnej-3584","https://wbs.pl/en/aktualnosci/ankieta-dotyczaca-nauki-zdalnej-3584","Ankieta dotycząca nauki zdalnej"
"https://wbs.pl/ankieta_dotyczaca_nauki_zdalnej-3584","https://wbs.pl/pl/aktualnosci/ankieta-dotyczaca-nauki-zdalnej-3584","https://wbs.pl/de/aktualnosci/ankieta-dotyczaca-nauki-zdalnej-3584","https://wbs.pl/en/aktualnosci/ankieta-dotyczaca-nauki-zdalnej-3584","Ankieta dotycząca nauki zdalnej"
"https://wbs.pl/adwent_w_bibliotece-3495.html","https://wbs.pl/pl/aktualnosci/adwent-w-bibliotece-3495","https://wbs.pl/de/aktualnosci/adwent-w-bibliotece-3495","https://wbs.pl/en/aktualnosci/adwent-w-bibliotece-3495","Adwent w bibliotece"
"https://wbs.pl/adwent_w_bibliotece-3495","https://wbs.pl/pl/aktualnosci/adwent-w-bibliotece-3495","https://wbs.pl/de/aktualnosci/adwent-w-bibliotece-3495","https://wbs.pl/en/aktualnosci/adwent-w-bibliotece-3495","Adwent w bibliotece"
"https://wbs.pl/nasi_uczniowie_jurorami_w_miedzynarodowym_festiwalu_filmowym_w_chemniz-3372.html","https://wbs.pl/pl/aktualnosci/nasi-uczniowie-jurorami-w-miedzynarodowym-festiwalu-filmowym-w-chemniz-3372","https://wbs.pl/de/aktualnosci/nasi-uczniowie-jurorami-w-miedzynarodowym-festiwalu-filmowym-w-chemniz-3372","https://wbs.pl/en/aktualnosci/nasi-uczniowie-jurorami-w-miedzynarodowym-festiwalu-filmowym-w-chemniz-3372","Nasi uczniowie jurorami w Międzynarodowym Festiwalu Filmowym w Chemniz"
"https://wbs.pl/nasi_uczniowie_jurorami_w_miedzynarodowym_festiwalu_filmowym_w_chemniz-3372","https://wbs.pl/pl/aktualnosci/nasi-uczniowie-jurorami-w-miedzynarodowym-festiwalu-filmowym-w-chemniz-3372","https://wbs.pl/de/aktualnosci/nasi-uczniowie-jurorami-w-miedzynarodowym-festiwalu-filmowym-w-chemniz-3372","https://wbs.pl/en/aktualnosci/nasi-uczniowie-jurorami-w-miedzynarodowym-festiwalu-filmowym-w-chemniz-3372","Nasi uczniowie jurorami w Międzynarodowym Festiwalu Filmowym w Chemniz"
"https://wbs.pl/zwyciestwo_w_mistrzostwach_wilanowa_w_badmintonie__liceum-5188.html","https://wbs.pl/pl/sukcesy/zwyciestwo-w-mistrzostwach-wilanowa-w-badmintonie-liceum-5188","https://wbs.pl/de/sukcesy/zwyciestwo-w-mistrzostwach-wilanowa-w-badmintonie-liceum-5188","https://wbs.pl/en/sukcesy/zwyciestwo-w-mistrzostwach-wilanowa-w-badmintonie-liceum-5188","Zwycięstwo w Mistrzostwach Wilanowa w badmintonie - liceum"
"https://wbs.pl/zwyciestwo_w_mistrzostwach_wilanowa_w_badmintonie__liceum-5188","https://wbs.pl/pl/sukcesy/zwyciestwo-w-mistrzostwach-wilanowa-w-badmintonie-liceum-5188","https://wbs.pl/de/sukcesy/zwyciestwo-w-mistrzostwach-wilanowa-w-badmintonie-liceum-5188","https://wbs.pl/en/sukcesy/zwyciestwo-w-mistrzostwach-wilanowa-w-badmintonie-liceum-5188","Zwycięstwo w Mistrzostwach Wilanowa w badmintonie - liceum"
"https://wbs.pl/nowa_czesc_rekreacyjna_dla_uczniow_wbs-3746.html","https://wbs.pl/pl/aktualnosci/nowa-czesc-rekreacyjna-dla-uczniow-wbs-3746","https://wbs.pl/de/aktualnosci/nowa-czesc-rekreacyjna-dla-uczniow-wbs-3746","https://wbs.pl/en/aktualnosci/nowa-czesc-rekreacyjna-dla-uczniow-wbs-3746","Nowa część rekreacyjna dla uczniów WBS"
"https://wbs.pl/nowa_czesc_rekreacyjna_dla_uczniow_wbs-3746","https://wbs.pl/pl/aktualnosci/nowa-czesc-rekreacyjna-dla-uczniow-wbs-3746","https://wbs.pl/de/aktualnosci/nowa-czesc-rekreacyjna-dla-uczniow-wbs-3746","https://wbs.pl/en/aktualnosci/nowa-czesc-rekreacyjna-dla-uczniow-wbs-3746","Nowa część rekreacyjna dla uczniów WBS"
"https://wbs.pl/kronika_szkolna__jahrbuch_2020_21-4018.html","https://wbs.pl/pl/aktualnosci/kronika-szkolna-jahrbuch-2020-21-4018","https://wbs.pl/de/aktualnosci/kronika-szkolna-jahrbuch-2020-21-4018","https://wbs.pl/en/aktualnosci/kronika-szkolna-jahrbuch-2020-21-4018","Kronika szkolna - Jahrbuch 2020_21"
"https://wbs.pl/kronika_szkolna__jahrbuch_2020_21-4018","https://wbs.pl/pl/aktualnosci/kronika-szkolna-jahrbuch-2020-21-4018","https://wbs.pl/de/aktualnosci/kronika-szkolna-jahrbuch-2020-21-4018","https://wbs.pl/en/aktualnosci/kronika-szkolna-jahrbuch-2020-21-4018","Kronika szkolna - Jahrbuch 2020_21"
"https://wbs.pl/swiatowy_dzien_ksiazki_i_praw_autorskich-3628.html","https://wbs.pl/pl/aktualnosci/swiatowy-dzien-ksiazki-i-praw-autorskich-3628","https://wbs.pl/de/aktualnosci/swiatowy-dzien-ksiazki-i-praw-autorskich-3628","https://wbs.pl/en/aktualnosci/swiatowy-dzien-ksiazki-i-praw-autorskich-3628","Światowy Dzień Książki i Praw Autorskich"
"https://wbs.pl/swiatowy_dzien_ksiazki_i_praw_autorskich-3628","https://wbs.pl/pl/aktualnosci/swiatowy-dzien-ksiazki-i-praw-autorskich-3628","https://wbs.pl/de/aktualnosci/swiatowy-dzien-ksiazki-i-praw-autorskich-3628","https://wbs.pl/en/aktualnosci/swiatowy-dzien-ksiazki-i-praw-autorskich-3628","Światowy Dzień Książki i Praw Autorskich"
"https://wbs.pl/30_lat_po_zjednoczeniu_niemiec_wizyta_ambasadora_niemiec_w_wbs-3777.html","https://wbs.pl/pl/aktualnosci/30-lat-po-zjednoczeniu-niemiec-wizyta-ambasadora-niemiec-w-wbs-3777","https://wbs.pl/de/aktualnosci/30-lat-po-zjednoczeniu-niemiec-wizyta-ambasadora-niemiec-w-wbs-3777","https://wbs.pl/en/aktualnosci/30-lat-po-zjednoczeniu-niemiec-wizyta-ambasadora-niemiec-w-wbs-3777","30 lat po zjednoczeniu Niemiec. Wizyta Ambasadora Niemiec w WBS"
"https://wbs.pl/30_lat_po_zjednoczeniu_niemiec_wizyta_ambasadora_niemiec_w_wbs-3777","https://wbs.pl/pl/aktualnosci/30-lat-po-zjednoczeniu-niemiec-wizyta-ambasadora-niemiec-w-wbs-3777","https://wbs.pl/de/aktualnosci/30-lat-po-zjednoczeniu-niemiec-wizyta-ambasadora-niemiec-w-wbs-3777","https://wbs.pl/en/aktualnosci/30-lat-po-zjednoczeniu-niemiec-wizyta-ambasadora-niemiec-w-wbs-3777","30 lat po zjednoczeniu Niemiec. Wizyta Ambasadora Niemiec w WBS"
"https://wbs.pl/serdeczne_zyczenia_dla_ojcow-3685.html","https://wbs.pl/pl/aktualnosci/serdeczne-zyczenia-dla-ojcow-3685","https://wbs.pl/de/aktualnosci/serdeczne-zyczenia-dla-ojcow-3685","https://wbs.pl/en/aktualnosci/serdeczne-zyczenia-dla-ojcow-3685","Serdeczne życzenia dla Ojców!"
"https://wbs.pl/serdeczne_zyczenia_dla_ojcow-3685","https://wbs.pl/pl/aktualnosci/serdeczne-zyczenia-dla-ojcow-3685","https://wbs.pl/de/aktualnosci/serdeczne-zyczenia-dla-ojcow-3685","https://wbs.pl/en/aktualnosci/serdeczne-zyczenia-dla-ojcow-3685","Serdeczne życzenia dla Ojców!"
"https://wbs.pl/pozegnanie_maturzystow_i_absolwentow_realschule_-3687.html","https://wbs.pl/pl/aktualnosci/pozegnanie-maturzystow-i-absolwentow-realschule-3687","https://wbs.pl/de/aktualnosci/pozegnanie-maturzystow-i-absolwentow-realschule-3687","https://wbs.pl/en/aktualnosci/pozegnanie-maturzystow-i-absolwentow-realschule-3687","Pożegnanie maturzystów i absolwentów Realschule"
"https://wbs.pl/pozegnanie_maturzystow_i_absolwentow_realschule_-3687","https://wbs.pl/pl/aktualnosci/pozegnanie-maturzystow-i-absolwentow-realschule-3687","https://wbs.pl/de/aktualnosci/pozegnanie-maturzystow-i-absolwentow-realschule-3687","https://wbs.pl/en/aktualnosci/pozegnanie-maturzystow-i-absolwentow-realschule-3687","Pożegnanie maturzystów i absolwentów Realschule"
"https://wbs.pl/wytyczne_dotyczace_nauczanie_stacjonarnego_i_zdalnego_w_wbs-3784.html","https://wbs.pl/pl/aktualnosci/wytyczne-dotyczace-nauczanie-stacjonarnego-i-zdalnego-w-wbs-3784","https://wbs.pl/de/aktualnosci/wytyczne-dotyczace-nauczanie-stacjonarnego-i-zdalnego-w-wbs-3784","https://wbs.pl/en/aktualnosci/wytyczne-dotyczace-nauczanie-stacjonarnego-i-zdalnego-w-wbs-3784","Wytyczne dotyczące nauczanie stacjonarnego i zdalnego w WBS"
"https://wbs.pl/wytyczne_dotyczace_nauczanie_stacjonarnego_i_zdalnego_w_wbs-3784","https://wbs.pl/pl/aktualnosci/wytyczne-dotyczace-nauczanie-stacjonarnego-i-zdalnego-w-wbs-3784","https://wbs.pl/de/aktualnosci/wytyczne-dotyczace-nauczanie-stacjonarnego-i-zdalnego-w-wbs-3784","https://wbs.pl/en/aktualnosci/wytyczne-dotyczace-nauczanie-stacjonarnego-i-zdalnego-w-wbs-3784","Wytyczne dotyczące nauczanie stacjonarnego i zdalnego w WBS"
"https://wbs.pl/konsultacje_dla_rodzicow-3715.html","https://wbs.pl/pl/aktualnosci/konsultacje-dla-rodzicow-3715","https://wbs.pl/de/aktualnosci/konsultacje-dla-rodzicow-3715","https://wbs.pl/en/aktualnosci/konsultacje-dla-rodzicow-3715","Konsultacje dla rodziców"
"https://wbs.pl/konsultacje_dla_rodzicow-3715","https://wbs.pl/pl/aktualnosci/konsultacje-dla-rodzicow-3715","https://wbs.pl/de/aktualnosci/konsultacje-dla-rodzicow-3715","https://wbs.pl/en/aktualnosci/konsultacje-dla-rodzicow-3715","Konsultacje dla rodziców"
"https://wbs.pl/maski_ochronne_dla_medykow__zbiorka_organizowana_przez_naszego_ucznia-3631.html","https://wbs.pl/pl/aktualnosci/maski-ochronne-dla-medykow-zbiorka-organizowana-przez-naszego-ucznia-3631","https://wbs.pl/de/aktualnosci/maski-ochronne-dla-medykow-zbiorka-organizowana-przez-naszego-ucznia-3631","https://wbs.pl/en/aktualnosci/maski-ochronne-dla-medykow-zbiorka-organizowana-przez-naszego-ucznia-3631","Maski ochronne dla medyków - zbiórka organizowana przez naszego ucznia"
"https://wbs.pl/maski_ochronne_dla_medykow__zbiorka_organizowana_przez_naszego_ucznia-3631","https://wbs.pl/pl/aktualnosci/maski-ochronne-dla-medykow-zbiorka-organizowana-przez-naszego-ucznia-3631","https://wbs.pl/de/aktualnosci/maski-ochronne-dla-medykow-zbiorka-organizowana-przez-naszego-ucznia-3631","https://wbs.pl/en/aktualnosci/maski-ochronne-dla-medykow-zbiorka-organizowana-przez-naszego-ucznia-3631","Maski ochronne dla medyków - zbiórka organizowana przez naszego ucznia"
"https://wbs.pl/wizyta_dr_stephana_holthoffpf_rtnera_-2859.html","https://wbs.pl/pl/aktualnosci/wizyta-dr-stephana-holthoffpf-rtnera-2859","https://wbs.pl/de/aktualnosci/wizyta-dr-stephana-holthoffpf-rtnera-2859","https://wbs.pl/en/aktualnosci/wizyta-dr-stephana-holthoffpf-rtnera-2859","Wizyta dr Stephana Holthoff-Pförtnera"
"https://wbs.pl/wizyta_dr_stephana_holthoffpf_rtnera_-2859","https://wbs.pl/pl/aktualnosci/wizyta-dr-stephana-holthoffpf-rtnera-2859","https://wbs.pl/de/aktualnosci/wizyta-dr-stephana-holthoffpf-rtnera-2859","https://wbs.pl/en/aktualnosci/wizyta-dr-stephana-holthoffpf-rtnera-2859","Wizyta dr Stephana Holthoff-Pförtnera"
"https://wbs.pl/wymiana_uczniowska_soest-3491.html","https://wbs.pl/pl/aktualnosci/wymiana-uczniowska-soest-3491","https://wbs.pl/de/aktualnosci/wymiana-uczniowska-soest-3491","https://wbs.pl/en/aktualnosci/wymiana-uczniowska-soest-3491","Wymiana uczniowska Soest"
"https://wbs.pl/wymiana_uczniowska_soest-3491","https://wbs.pl/pl/aktualnosci/wymiana-uczniowska-soest-3491","https://wbs.pl/de/aktualnosci/wymiana-uczniowska-soest-3491","https://wbs.pl/en/aktualnosci/wymiana-uczniowska-soest-3491","Wymiana uczniowska Soest"
"https://wbs.pl/koronawirus_wydluzenie_czasu_zamkniecia_placowek_oswiatowych-3575.html","https://wbs.pl/pl/aktualnosci/koronawirus-wydluzenie-czasu-zamkniecia-placowek-oswiatowych-3575","https://wbs.pl/de/aktualnosci/koronawirus-wydluzenie-czasu-zamkniecia-placowek-oswiatowych-3575","https://wbs.pl/en/aktualnosci/koronawirus-wydluzenie-czasu-zamkniecia-placowek-oswiatowych-3575","Koronawirus. Wydłużenie czasu zamknięcia placówek oświatowych"
"https://wbs.pl/koronawirus_wydluzenie_czasu_zamkniecia_placowek_oswiatowych-3575","https://wbs.pl/pl/aktualnosci/koronawirus-wydluzenie-czasu-zamkniecia-placowek-oswiatowych-3575","https://wbs.pl/de/aktualnosci/koronawirus-wydluzenie-czasu-zamkniecia-placowek-oswiatowych-3575","https://wbs.pl/en/aktualnosci/koronawirus-wydluzenie-czasu-zamkniecia-placowek-oswiatowych-3575","Koronawirus. Wydłużenie czasu zamknięcia placówek oświatowych"
"https://wbs.pl/odwolanie_lekcji-3566.html","https://wbs.pl/pl/aktualnosci/odwolanie-lekcji-3566","https://wbs.pl/de/aktualnosci/odwolanie-lekcji-3566","https://wbs.pl/en/aktualnosci/odwolanie-lekcji-3566","Odwołanie lekcji"
"https://wbs.pl/odwolanie_lekcji-3566","https://wbs.pl/pl/aktualnosci/odwolanie-lekcji-3566","https://wbs.pl/de/aktualnosci/odwolanie-lekcji-3566","https://wbs.pl/en/aktualnosci/odwolanie-lekcji-3566","Odwołanie lekcji"
"https://wbs.pl/nauczanie_zdalne_od_120421-3947.html","https://wbs.pl/pl/aktualnosci/nauczanie-zdalne-od-120421-3947","https://wbs.pl/de/aktualnosci/nauczanie-zdalne-od-120421-3947","https://wbs.pl/en/aktualnosci/nauczanie-zdalne-od-120421-3947","Nauczanie zdalne od 12.04.21"
"https://wbs.pl/nauczanie_zdalne_od_120421-3947","https://wbs.pl/pl/aktualnosci/nauczanie-zdalne-od-120421-3947","https://wbs.pl/de/aktualnosci/nauczanie-zdalne-od-120421-3947","https://wbs.pl/en/aktualnosci/nauczanie-zdalne-od-120421-3947","Nauczanie zdalne od 12.04.21"
"https://wbs.pl/50_rocznica_uklekniecia_willyego_brandta_przed_pomnikiem_bohaterow_getta_artystyczne_portrety_naszego_patrona-3819.html","https://wbs.pl/pl/aktualnosci/50-rocznica-uklekniecia-willyego-brandta-przed-pomnikiem-bohaterow-getta-artystyczne-portrety-naszego-patrona-3819","https://wbs.pl/de/aktualnosci/50-rocznica-uklekniecia-willyego-brandta-przed-pomnikiem-bohaterow-getta-artystyczne-portrety-naszego-patrona-3819","https://wbs.pl/en/aktualnosci/50-rocznica-uklekniecia-willyego-brandta-przed-pomnikiem-bohaterow-getta-artystyczne-portrety-naszego-patrona-3819","50. rocznica uklęknięcia Willy'ego Brandta przed pomnikiem Bohaterów Getta. Artystyczne portrety naszego patrona."
"https://wbs.pl/50_rocznica_uklekniecia_willyego_brandta_przed_pomnikiem_bohaterow_getta_artystyczne_portrety_naszego_patrona-3819","https://wbs.pl/pl/aktualnosci/50-rocznica-uklekniecia-willyego-brandta-przed-pomnikiem-bohaterow-getta-artystyczne-portrety-naszego-patrona-3819","https://wbs.pl/de/aktualnosci/50-rocznica-uklekniecia-willyego-brandta-przed-pomnikiem-bohaterow-getta-artystyczne-portrety-naszego-patrona-3819","https://wbs.pl/en/aktualnosci/50-rocznica-uklekniecia-willyego-brandta-przed-pomnikiem-bohaterow-getta-artystyczne-portrety-naszego-patrona-3819","50. rocznica uklęknięcia Willy'ego Brandta przed pomnikiem Bohaterów Getta. Artystyczne portrety naszego patrona."
"https://wbs.pl/jaselka_-5190.html","https://wbs.pl/pl/aktualnosci/jaselka-5190","https://wbs.pl/de/aktualnosci/jaselka-5190","https://wbs.pl/en/aktualnosci/jaselka-5190","Jasełka"
"https://wbs.pl/jaselka_-5190","https://wbs.pl/pl/aktualnosci/jaselka-5190","https://wbs.pl/de/aktualnosci/jaselka-5190","https://wbs.pl/en/aktualnosci/jaselka-5190","Jasełka"
"https://wbs.pl/dzien_dziecka_w_kampusie_im_willyego_brandta_w_warszawie-3991.html","https://wbs.pl/pl/aktualnosci/dzien-dziecka-w-kampusie-im-willyego-brandta-w-warszawie-3991","https://wbs.pl/de/aktualnosci/dzien-dziecka-w-kampusie-im-willyego-brandta-w-warszawie-3991","https://wbs.pl/en/aktualnosci/dzien-dziecka-w-kampusie-im-willyego-brandta-w-warszawie-3991","Dzień Dziecka w Kampusie im. Willy'ego Brandta w Warszawie"
"https://wbs.pl/dzien_dziecka_w_kampusie_im_willyego_brandta_w_warszawie-3991","https://wbs.pl/pl/aktualnosci/dzien-dziecka-w-kampusie-im-willyego-brandta-w-warszawie-3991","https://wbs.pl/de/aktualnosci/dzien-dziecka-w-kampusie-im-willyego-brandta-w-warszawie-3991","https://wbs.pl/en/aktualnosci/dzien-dziecka-w-kampusie-im-willyego-brandta-w-warszawie-3991","Dzień Dziecka w Kampusie im. Willy'ego Brandta w Warszawie"
"https://wbs.pl/kreatywnie_przeciw_koronawirusowi_gazetka_szkolna_klasy_1c-3666.html","https://wbs.pl/pl/aktualnosci/kreatywnie-przeciw-koronawirusowi-gazetka-szkolna-klasy-1c-3666","https://wbs.pl/de/aktualnosci/kreatywnie-przeciw-koronawirusowi-gazetka-szkolna-klasy-1c-3666","https://wbs.pl/en/aktualnosci/kreatywnie-przeciw-koronawirusowi-gazetka-szkolna-klasy-1c-3666","Kreatywnie przeciw koronawirusowi. Gazetka szkolna klasy 1C"
"https://wbs.pl/kreatywnie_przeciw_koronawirusowi_gazetka_szkolna_klasy_1c-3666","https://wbs.pl/pl/aktualnosci/kreatywnie-przeciw-koronawirusowi-gazetka-szkolna-klasy-1c-3666","https://wbs.pl/de/aktualnosci/kreatywnie-przeciw-koronawirusowi-gazetka-szkolna-klasy-1c-3666","https://wbs.pl/en/aktualnosci/kreatywnie-przeciw-koronawirusowi-gazetka-szkolna-klasy-1c-3666","Kreatywnie przeciw koronawirusowi. Gazetka szkolna klasy 1C"
"https://wbs.pl/zdrowe_sniadanie-3390.html","https://wbs.pl/pl/aktualnosci/zdrowe-sniadanie-3390","https://wbs.pl/de/aktualnosci/zdrowe-sniadanie-3390","https://wbs.pl/en/aktualnosci/zdrowe-sniadanie-3390","Zdrowe śniadanie"
"https://wbs.pl/zdrowe_sniadanie-3390","https://wbs.pl/pl/aktualnosci/zdrowe-sniadanie-3390","https://wbs.pl/de/aktualnosci/zdrowe-sniadanie-3390","https://wbs.pl/en/aktualnosci/zdrowe-sniadanie-3390","Zdrowe śniadanie"
"https://wbs.pl/7_grudnia_2020__szczegolnie_pamietny_dzien_dla_wbs-3830.html","https://wbs.pl/pl/aktualnosci/7-grudnia-2020-szczegolnie-pamietny-dzien-dla-wbs-3830","https://wbs.pl/de/aktualnosci/7-grudnia-2020-szczegolnie-pamietny-dzien-dla-wbs-3830","https://wbs.pl/en/aktualnosci/7-grudnia-2020-szczegolnie-pamietny-dzien-dla-wbs-3830","7 grudnia 2020 - szczególnie pamiętny dzień dla WBS"
"https://wbs.pl/7_grudnia_2020__szczegolnie_pamietny_dzien_dla_wbs-3830","https://wbs.pl/pl/aktualnosci/7-grudnia-2020-szczegolnie-pamietny-dzien-dla-wbs-3830","https://wbs.pl/de/aktualnosci/7-grudnia-2020-szczegolnie-pamietny-dzien-dla-wbs-3830","https://wbs.pl/en/aktualnosci/7-grudnia-2020-szczegolnie-pamietny-dzien-dla-wbs-3830","7 grudnia 2020 - szczególnie pamiętny dzień dla WBS"
"https://wbs.pl/trwa_rekrutacja_2021_22-3922.html","https://wbs.pl/pl/aktualnosci/trwa-rekrutacja-2021-22-3922","https://wbs.pl/de/aktualnosci/trwa-rekrutacja-2021-22-3922","https://wbs.pl/en/aktualnosci/trwa-rekrutacja-2021-22-3922","Trwa rekrutacja 2021_22"
"https://wbs.pl/trwa_rekrutacja_2021_22-3922","https://wbs.pl/pl/aktualnosci/trwa-rekrutacja-2021-22-3922","https://wbs.pl/de/aktualnosci/trwa-rekrutacja-2021-22-3922","https://wbs.pl/en/aktualnosci/trwa-rekrutacja-2021-22-3922","Trwa rekrutacja 2021_22"
"https://wbs.pl/zakonczenie_roku_szkolnego_20_21-4085.html","https://wbs.pl/pl/aktualnosci/zakonczenie-roku-szkolnego-20-21-4085","https://wbs.pl/de/aktualnosci/zakonczenie-roku-szkolnego-20-21-4085","https://wbs.pl/en/aktualnosci/zakonczenie-roku-szkolnego-20-21-4085","Zakończenie roku szkolnego 20_21"
"https://wbs.pl/zakonczenie_roku_szkolnego_20_21-4085","https://wbs.pl/pl/aktualnosci/zakonczenie-roku-szkolnego-20-21-4085","https://wbs.pl/de/aktualnosci/zakonczenie-roku-szkolnego-20-21-4085","https://wbs.pl/en/aktualnosci/zakonczenie-roku-szkolnego-20-21-4085","Zakończenie roku szkolnego 20_21"
"https://wbs.pl/nagrania_do_podrecznikow_wydawnictwa_klettnasi_uczniowie_w_studiu-3547.html","https://wbs.pl/pl/aktualnosci/nagrania-do-podrecznikow-wydawnictwa-klettnasi-uczniowie-w-studiu-3547","https://wbs.pl/de/aktualnosci/nagrania-do-podrecznikow-wydawnictwa-klettnasi-uczniowie-w-studiu-3547","https://wbs.pl/en/aktualnosci/nagrania-do-podrecznikow-wydawnictwa-klettnasi-uczniowie-w-studiu-3547","Nagrania do podręczników wydawnictwa Klett-nasi uczniowie w studiu"
